vote_id,bioguide,member_name,party,state,chamber,congress,bill_number,bill_title,vote_date,true_label,predicted_label,reasoning,prompt_tokens,completion_tokens,n_tweets_raw,n_tweets_used,competitiveness,had_bill_summary,retrieval_method,mean_similarity,timestamp,freshman,n_past_votes
house_116_1st_46,C001084,Cicilline,D,RI,house,116,H J RES 28,"Making further continuing appropriations for fiscal year 2019, and for other purposes",2019-01-23,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.925343+00:00,veteran,25
house_116_1st_94,J000298,Jayapal,D,WA,house,116,H J RES 46,"Relating to a national emergency declared by the President on February 15, 2019",2019-02-26,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.925364+00:00,veteran,25
house_116_1st_118,D000197,DeGette,D,CO,house,116,H R 1,For the People Act,2019-03-08,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.925385+00:00,veteran,25
house_116_2nd_252,B001300,Barragan,D,CA,house,116,H R 9051,CASH Act,2020-12-28,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.925406+00:00,veteran,25
house_116_2nd_206,L000593,Levin,D,CA,house,116,H R 4447,Expanding Access to Sustainable Energy Act,2020-09-24,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.925427+00:00,freshman,25
house_116_2nd_70,H000874,Hoyer,D,MD,house,116,H J RES 79,Removing the deadline for the ratification of the equal rights amendment,2020-02-13,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.925448+00:00,veteran,25
house_116_1st_31,P000617,Pressley,D,MA,house,116,H J RES 27,"Making further continuing appropriations for fiscal year 2019, and for other purposes",2019-01-15,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.925469+00:00,freshman,12
house_116_2nd_166,H001038,Higgins (NY),D,NY,house,116,H R 7608,"Making appropriations for the Department of State, foreign operations, and related programs for the fiscal year ending September 30, 2021, and for other purposes",2020-07-24,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.925490+00:00,veteran,25
house_116_2nd_119,N000188,Norcross,D,NJ,house,116,H R 7120,George Floyd Justice in Policing Act,2020-06-25,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.925511+00:00,veteran,25
house_116_1st_682,N000191,Neguse,D,CO,house,116,H R 3,Elijah E. Cummings Lower Drug Costs Now Act,2019-12-12,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.925532+00:00,freshman,25
house_116_1st_31,D000629,Davids (KS),D,KS,house,116,H J RES 27,"Making further continuing appropriations for fiscal year 2019, and for other purposes",2019-01-15,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.925553+00:00,freshman,12
house_116_1st_424,T000469,Tonko,D,NY,house,116,H R 3351,"Making appropriations for financial services and general government for the fiscal year ending September 30, 2020, and for other purposes",2019-06-26,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.925574+00:00,veteran,25
house_116_2nd_252,N000188,Norcross,D,NJ,house,116,H R 9051,CASH Act,2020-12-28,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.925595+00:00,veteran,25
house_116_1st_87,D000191,DeFazio,D,OR,house,116,H J RES 31,"Making further continuing appropriations for the Department of Homeland Security for fiscal year 2019, and for other purposes",2019-02-14,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.925616+00:00,veteran,25
house_116_1st_217,L000582,Lieu,D,CA,house,116,H R 5,Equality Act,2019-05-17,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.925637+00:00,veteran,25
house_116_1st_39,W000825,Wexton,D,VA,house,116,H R 268,"Making supplemental appropriations for the fiscal year ending September 30, 2019, and for other purposes",2019-01-16,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.925658+00:00,freshman,14
house_116_1st_496,H000874,Hoyer,D,MD,house,116,H R 582,Raise the Wage Act,2019-07-18,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.925679+00:00,veteran,25
house_116_1st_64,H000874,Hoyer,D,MD,house,116,H R 790,Federal Civilian Workforce Pay Raise Fairness Act,2019-01-30,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.925700+00:00,veteran,25
house_116_1st_39,M001202,Murphy (FL),D,FL,house,116,H R 268,"Making supplemental appropriations for the fiscal year ending September 30, 2019, and for other purposes",2019-01-16,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.925721+00:00,veteran,25
house_116_1st_473,C001122,Cunningham,D,SC,house,116,H R 2500,National Defense Authorization Act for Fiscal Year 2020,2019-07-12,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.925742+00:00,freshman,25
house_116_1st_367,E000179,Engel,D,NY,house,116,H R 2740,"Making appropriations for the Departments of Labor, Health and Human Services, and Education, and related agencies for the fiscal year ending September 30, 2020, and for other purposes",2019-06-19,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.925763+00:00,veteran,25
house_116_2nd_138,P000617,Pressley,D,MA,house,116,H R 2,INVEST in America Act,2020-07-01,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.925784+00:00,freshman,25
house_116_1st_49,L000565,Loebsack,D,IA,house,116,H R 648,"Consolidated Appropriations Act, 2019",2019-01-23,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.925805+00:00,veteran,25
house_116_1st_51,C001061,Cleaver,D,MO,house,116,H J RES 31,"Making further continuing appropriations for the Department of Homeland Security for fiscal year 2019, and for other purposes",2019-01-24,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.925826+00:00,veteran,25
house_116_1st_667,H001068,Huffman,D,CA,house,116,H R 729,Tribal Coastal Resiliency Act,2019-12-10,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.925846+00:00,veteran,25
house_116_1st_31,E000299,Escobar,D,TX,house,116,H J RES 27,"Making further continuing appropriations for fiscal year 2019, and for other purposes",2019-01-15,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.925867+00:00,freshman,12
house_116_1st_184,L000582,Lieu,D,CA,house,116,H R 9,Climate Action Now Act,2019-05-02,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.925888+00:00,veteran,25
house_116_1st_9,T000469,Tonko,D,NY,house,116,H J RES 1,"Making further continuing appropriations for the Department of Homeland Security for fiscal year 2019, and for other purposes",2019-01-03,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.925909+00:00,veteran,25
house_116_2nd_109,O000173,Omar,D,MN,house,116,H R 6800,HEROES Act,2020-05-15,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.925930+00:00,freshman,25
house_116_1st_39,M000312,McGovern,D,MA,house,116,H R 268,"Making supplemental appropriations for the fiscal year ending September 30, 2019, and for other purposes",2019-01-16,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.925951+00:00,veteran,25
house_116_1st_196,D000191,DeFazio,D,OR,house,116,H R 986,Protecting Americans with Preexisting Conditions Act,2019-05-09,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.925972+00:00,veteran,25
house_116_1st_184,K000368,Kirkpatrick,D,AZ,house,116,H R 9,Climate Action Now Act,2019-05-02,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.925993+00:00,veteran,25
house_116_2nd_182,Q000023,Quigley,D,IL,house,116,H R 8015,Delivering for America Act,2020-08-22,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926014+00:00,veteran,25
house_116_1st_217,C001119,Craig,D,MN,house,116,H R 5,Equality Act,2019-05-17,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926035+00:00,freshman,25
house_116_1st_167,D000617,DelBene,D,WA,house,116,H R 1644,Save the Internet Act,2019-04-10,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926056+00:00,veteran,25
house_116_1st_196,B001281,Beatty,D,OH,house,116,H R 986,Protecting Americans with Preexisting Conditions Act,2019-05-09,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926077+00:00,veteran,25
house_116_1st_99,P000617,Pressley,D,MA,house,116,H R 8,Bipartisan Background Checks Act,2019-02-27,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926098+00:00,freshman,25
house_116_1st_46,L000560,Larsen (WA),D,WA,house,116,H J RES 28,"Making further continuing appropriations for fiscal year 2019, and for other purposes",2019-01-23,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926119+00:00,veteran,25
house_116_1st_31,D000624,Dingell,D,MI,house,116,H J RES 27,"Making further continuing appropriations for fiscal year 2019, and for other purposes",2019-01-15,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926140+00:00,veteran,25
house_116_1st_538,O000171,O'Halleran,D,AZ,house,116,H R 4378,"Making continuing appropriations for fiscal year 2020, and for other purposes",2019-09-19,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926161+00:00,veteran,25
house_115_1st_542,C001066,Castor (FL),D,FL,house,115,H R 3823,Disaster Tax Relief and Airport and Airway Extension Act of 2017,2017-09-28,Yea,Nay,chamber_majority baseline: house in congress 115 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.926182+00:00,veteran,25
house_116_1st_9,B001292,Beyer,D,VA,house,116,H J RES 1,"Making further continuing appropriations for the Department of Homeland Security for fiscal year 2019, and for other purposes",2019-01-03,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926203+00:00,veteran,25
house_116_1st_118,L000579,Lowenthal,D,CA,house,116,H R 1,For the People Act,2019-03-08,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926224+00:00,veteran,25
house_116_2nd_109,B001300,Barragan,D,CA,house,116,H R 6800,HEROES Act,2020-05-15,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926244+00:00,veteran,25
house_116_1st_583,K000379,Kennedy,D,MA,house,116,H R 4617,SHIELD Act,2019-10-23,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926265+00:00,veteran,25
house_116_1st_39,D000623,DeSaulnier,D,CA,house,116,H R 268,"Making supplemental appropriations for the fiscal year ending September 30, 2019, and for other purposes",2019-01-16,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926286+00:00,veteran,25
house_116_1st_214,C000984,Cummings,D,MD,house,116,H R 987,MORE Health Education Act,2019-05-16,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926307+00:00,veteran,25
house_116_2nd_109,P000618,Porter,D,CA,house,116,H R 6800,HEROES Act,2020-05-15,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926328+00:00,freshman,25
house_116_1st_94,T000482,Trahan,D,MA,house,116,H J RES 46,"Relating to a national emergency declared by the President on February 15, 2019",2019-02-26,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926349+00:00,freshman,25
house_116_1st_507,V000130,Vargas,D,CA,house,116,H R 3239,Humanitarian Standards for Individuals in Customs and Border Protection Custody Act,2019-07-24,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926370+00:00,veteran,25
house_116_1st_31,S001205,Scanlon,D,PA,house,116,H J RES 27,"Making further continuing appropriations for fiscal year 2019, and for other purposes",2019-01-15,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926391+00:00,veteran,25
house_116_1st_546,S001208,Slotkin (D-MI),D,MI,house,116,H R 2203,Homeland Security Improvement Act,2019-09-25,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926412+00:00,freshman,25
house_116_1st_94,S000185,Scott (VA),D,VA,house,116,H J RES 46,"Relating to a national emergency declared by the President on February 15, 2019",2019-02-26,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926433+00:00,veteran,25
house_116_1st_39,G000592,Golden (ME),D,ME,house,116,H R 268,"Making supplemental appropriations for the fiscal year ending September 30, 2019, and for other purposes",2019-01-16,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926454+00:00,freshman,13
house_116_1st_39,M001160,Moore (WI),D,WI,house,116,H R 268,"Making supplemental appropriations for the fiscal year ending September 30, 2019, and for other purposes",2019-01-16,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926475+00:00,veteran,25
house_116_1st_196,D000630,Delgado,D,NY,house,116,H R 986,Protecting Americans with Preexisting Conditions Act,2019-05-09,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926496+00:00,freshman,25
house_116_2nd_182,B001270,Bass,D,CA,house,116,H R 8015,Delivering for America Act,2020-08-22,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926518+00:00,veteran,25
house_116_2nd_101,M001137,Meeks,D,NY,house,116,S J RES 68,To direct the removal of United States Armed Forces from hostilities against the Islamic Republic of Iran that have not been authorized by Congress,2020-03-11,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926540+00:00,veteran,25
house_116_2nd_206,S001211,Stanton,D,AZ,house,116,H R 4447,Expanding Access to Sustainable Energy Act,2020-09-24,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926561+00:00,freshman,25
house_116_1st_39,K000381,Kilmer,D,WA,house,116,H R 268,"Making supplemental appropriations for the fiscal year ending September 30, 2019, and for other purposes",2019-01-16,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926582+00:00,veteran,25
house_116_2nd_252,P000034,Pallone,D,NJ,house,116,H R 9051,CASH Act,2020-12-28,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926603+00:00,veteran,25
house_116_1st_94,C001091,Castro (TX),D,TX,house,116,H J RES 46,"Relating to a national emergency declared by the President on February 15, 2019",2019-02-26,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926624+00:00,veteran,25
house_116_1st_49,S001208,Slotkin (D-MI),D,MI,house,116,H R 648,"Consolidated Appropriations Act, 2019",2019-01-23,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926645+00:00,freshman,20
house_116_1st_184,B001285,Brownley,D,CA,house,116,H R 9,Climate Action Now Act,2019-05-02,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926666+00:00,veteran,25
house_116_2nd_109,M001200,McEachin,D,VA,house,116,H R 6800,HEROES Act,2020-05-15,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926686+00:00,veteran,25
house_116_1st_167,M001185,"Maloney, Sean",D,NY,house,116,H R 1644,Save the Internet Act,2019-04-10,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926707+00:00,veteran,25
house_116_2nd_109,V000132,Vela,D,TX,house,116,H R 6800,HEROES Act,2020-05-15,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926728+00:00,veteran,25
house_116_1st_51,K000380,Kildee,D,MI,house,116,H J RES 31,"Making further continuing appropriations for the Department of Homeland Security for fiscal year 2019, and for other purposes",2019-01-24,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926749+00:00,veteran,25
house_116_1st_408,R000486,Roybal-Allard,D,CA,house,116,H R 3055,"Making appropriations for the Departments of Commerce and Justice, Science, and Related Agencies for the fiscal year ending September 30, 2020, and for other purposes",2019-06-25,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926770+00:00,veteran,25
house_116_1st_46,P000597,Pingree,D,ME,house,116,H J RES 28,"Making further continuing appropriations for fiscal year 2019, and for other purposes",2019-01-23,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926791+00:00,veteran,25
house_116_2nd_171,P000618,Porter,D,CA,house,116,H R 7027,"Making additional supplemental appropriations for disaster relief requirements for the fiscal year ending September 30, 2020, and for other purposes",2020-07-29,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926812+00:00,freshman,25
house_116_1st_184,H001068,Huffman,D,CA,house,116,H R 9,Climate Action Now Act,2019-05-02,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926833+00:00,veteran,25
house_116_1st_682,M001207,Mucarsel-Powell,D,FL,house,116,H R 3,Elijah E. Cummings Lower Drug Costs Now Act,2019-12-12,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926854+00:00,freshman,25
house_116_1st_217,C001068,Cohen,D,TN,house,116,H R 5,Equality Act,2019-05-17,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926874+00:00,veteran,25
house_116_2nd_109,P000593,Perlmutter,D,CO,house,116,H R 6800,HEROES Act,2020-05-15,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926895+00:00,veteran,25
house_115_1st_604,B001296,Boyle (PA),D,PA,house,115,H R 849,Protecting Seniors Access to Medicare Act,2017-11-02,Yea,Nay,chamber_majority baseline: house in congress 115 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.926916+00:00,veteran,25
house_116_1st_39,B001287,Bera,D,CA,house,116,H R 268,"Making supplemental appropriations for the fiscal year ending September 30, 2019, and for other purposes",2019-01-16,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926937+00:00,veteran,25
house_116_1st_31,S001175,Speier,D,CA,house,116,H J RES 27,"Making further continuing appropriations for fiscal year 2019, and for other purposes",2019-01-15,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926958+00:00,veteran,25
house_116_1st_9,D000623,DeSaulnier,D,CA,house,116,H J RES 1,"Making further continuing appropriations for the Department of Homeland Security for fiscal year 2019, and for other purposes",2019-01-03,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.926979+00:00,veteran,25
house_116_1st_51,K000009,Kaptur,D,OH,house,116,H J RES 31,"Making further continuing appropriations for the Department of Homeland Security for fiscal year 2019, and for other purposes",2019-01-24,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.927001+00:00,veteran,25
house_116_1st_214,O000171,O'Halleran,D,AZ,house,116,H R 987,MORE Health Education Act,2019-05-16,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.927022+00:00,veteran,25
house_116_1st_367,W000800,Welch (D-VT),D,VT,house,116,H R 2740,"Making appropriations for the Departments of Labor, Health and Human Services, and Education, and related agencies for the fiscal year ending September 30, 2020, and for other purposes",2019-06-19,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.927043+00:00,veteran,25
house_116_1st_134,C000984,Cummings,D,MD,house,116,H R 7,Paycheck Fairness Act,2019-03-27,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.927064+00:00,veteran,25
house_116_2nd_101,A000376,Allred,D,TX,house,116,S J RES 68,To direct the removal of United States Armed Forces from hostilities against the Islamic Republic of Iran that have not been authorized by Congress,2020-03-11,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.927084+00:00,freshman,25
house_115_2nd_276,S001185,Sewell,D,AL,house,115,H R 5797,Individuals in Medicaid Deserve Care that is Appropriate and Responsible in its Execution Act,2018-06-20,Yea,Nay,chamber_majority baseline: house in congress 115 was held by R; member is D,0,0,,,,,,,2026-08-17T09:46:13.927105+00:00,veteran,25
house_116_1st_552,K000375,Keating,D,MA,house,116,H R 3525,U.S. Border Patrol Medical Screening Standards Act,2019-09-26,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.927126+00:00,veteran,25
house_116_2nd_119,A000370,Adams,D,NC,house,116,H R 7120,George Floyd Justice in Policing Act,2020-06-25,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.927147+00:00,veteran,25
house_116_1st_46,B001296,Boyle (PA),D,PA,house,116,H J RES 28,"Making further continuing appropriations for fiscal year 2019, and for other purposes",2019-01-23,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.927168+00:00,veteran,25
house_116_1st_424,S000248,Serrano,D,NY,house,116,H R 3351,"Making appropriations for financial services and general government for the fiscal year ending September 30, 2020, and for other purposes",2019-06-26,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.927189+00:00,veteran,25
house_116_2nd_109,D000627,Demings,D,FL,house,116,H R 6800,HEROES Act,2020-05-15,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.927211+00:00,veteran,25
house_116_1st_49,Q000023,Quigley,D,IL,house,116,H R 648,"Consolidated Appropriations Act, 2019",2019-01-23,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.927232+00:00,veteran,25
house_116_1st_217,N000002,Nadler,D,NY,house,116,H R 5,Equality Act,2019-05-17,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.927254+00:00,veteran,25
house_116_1st_546,R000602,Rice (NY),D,NY,house,116,H R 2203,Homeland Security Improvement Act,2019-09-25,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.927276+00:00,veteran,25
house_116_1st_682,C001066,Castor (FL),D,FL,house,116,H R 3,Elijah E. Cummings Lower Drug Costs Now Act,2019-12-12,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.927297+00:00,veteran,25
house_116_2nd_119,K000391,Krishnamoorthi,D,IL,house,116,H R 7120,George Floyd Justice in Policing Act,2020-06-25,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.927318+00:00,veteran,25
house_116_1st_473,L000557,Larson (CT),D,CT,house,116,H R 2500,National Defense Authorization Act for Fiscal Year 2020,2019-07-12,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.927339+00:00,veteran,25
house_116_1st_196,M001163,Matsui,D,CA,house,116,H R 986,Protecting Americans with Preexisting Conditions Act,2019-05-09,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.927360+00:00,veteran,25
house_116_1st_31,E000297,Espaillat,D,NY,house,116,H J RES 27,"Making further continuing appropriations for fiscal year 2019, and for other purposes",2019-01-15,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.927381+00:00,veteran,25
house_116_2nd_166,S000248,Serrano,D,NY,house,116,H R 7608,"Making appropriations for the Department of State, foreign operations, and related programs for the fiscal year ending September 30, 2021, and for other purposes",2020-07-24,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.927402+00:00,veteran,25
house_116_1st_184,P000613,Panetta,D,CA,house,116,H R 9,Climate Action Now Act,2019-05-02,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.927423+00:00,veteran,25
house_116_1st_46,V000132,Vela,D,TX,house,116,H J RES 28,"Making further continuing appropriations for fiscal year 2019, and for other purposes",2019-01-23,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.927444+00:00,veteran,25
house_116_2nd_22,L000590,Lee (NV),D,NV,house,116,H J RES 76,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Education relating to “Borrower Defense Institutional Accountability”",2020-01-16,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.927465+00:00,freshman,25
house_116_2nd_109,A000376,Allred,D,TX,house,116,H R 6800,HEROES Act,2020-05-15,Yea,Yea,chamber_majority baseline: house in congress 116 was held by D; member is D,0,0,,,,,,,2026-08-17T09:46:13.927485+00:00,freshman,25
